FL-experiment | INFO flwr 2024-04-29 00:13:13,688 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=True, IPFS_ON=True, NUM_CLIENTS=10, NUM_ROUNDS=10,
FL-experiment | INFO flwr 2024-04-29 02:29:21,134 | server.py:98 | Done saving aggregated model to storage (round=4)
FL-experiment | DEBUG flwr 2024-04-29 02:29:21,135 | server.py:173 | evaluate_round 4: strategy sampled 10 clients (out of 10)
FL-experiment | DEBUG flwr 2024-04-29 02:29:24,605 | server.py:187 | evaluate_round 4 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 02:29:24,605 | server.py:105 | Start evaluating fit round=4
FL-experiment | INFO flwr 2024-04-29 02:29:24,605 | server.py:107 | Done Evaluating fit round=4
FL-experiment | DEBUG flwr 2024-04-29 02:29:24,605 | server.py:108 | Round: 4, Aggregated accuracy: {'accuracy': 0.47978}, Aggregated loss: 449.14532165527345, IPFS hash: QmWRTjt65XnykLkQ2QXKDrhcRP1V9o5SaWzuK2HTWTW8qq
FL-experiment | INFO flwr 2024-04-29 02:29:24,605 | server.py:126 | Start setting aggregated model to the blockchain round=4
FL-experiment | INFO flwr 2024-04-29 02:30:11,170 | server.py:129 | Done setting aggregated model to the blockchain round=4
FL-experiment | INFO flwr 2024-04-29 02:30:11,171 | server.py:131 | Done Aggregating round=4
FL-experiment | INFO flwr 2024-04-29 02:30:11,171 | server.py:132 | Done Round=4
FL-experiment | INFO flwr 2024-04-29 02:30:11,171 | server.py:134 | Start Round=5
FL-experiment | DEBUG flwr 2024-04-29 02:30:11,171 | server.py:222 | fit_round 5: strategy sampled 10 clients (out of 10)
FL-experiment | INFO flwr 2024-04-29 02:30:11,177 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-29 02:30:11,178 | client.py:128 | Start Training client=9
FL-experiment | INFO flwr 2024-04-29 02:30:11,179 | client.py:128 | Start Training client=4
FL-experiment | INFO flwr 2024-04-29 02:30:11,181 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-29 02:30:11,183 | client.py:128 | Start Training client=5
FL-experiment | INFO flwr 2024-04-29 02:30:11,184 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 02:30:11,184 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 02:30:11,186 | client.py:128 | Start Training client=6
FL-experiment | INFO flwr 2024-04-29 02:30:11,187 | client.py:128 | Start Training client=8
FL-experiment | INFO flwr 2024-04-29 02:30:11,188 | client.py:128 | Start Training client=7
FL-experiment | INFO flwr 2024-04-29 02:30:58,399 | client.py:149 | Done Training client=3
FL-experiment | INFO flwr 2024-04-29 02:30:58,538 | client.py:149 | Done Training client=5
FL-experiment | INFO flwr 2024-04-29 02:30:58,626 | client.py:149 | Done Training client=6
FL-experiment | INFO flwr 2024-04-29 02:30:58,658 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-29 02:30:58,721 | client.py:149 | Done Training client=9
FL-experiment | INFO flwr 2024-04-29 02:30:58,847 | client.py:149 | Done Training client=2
FL-experiment | INFO flwr 2024-04-29 02:30:58,885 | client.py:149 | Done Training client=4
FL-experiment | INFO flwr 2024-04-29 02:30:58,889 | client.py:149 | Done Training client=7
FL-experiment | INFO flwr 2024-04-29 02:30:59,003 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-29 02:30:59,019 | client.py:149 | Done Training client=8
FL-experiment | DEBUG flwr 2024-04-29 02:30:59,021 | server.py:236 | fit_round 5 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 02:30:59,022 | server.py:65 | Start Aggregating round=5
FL-experiment | INFO flwr 2024-04-29 02:30:59,022 | server.py:68 | Start setting weights to the blockchain
FL-experiment | DEBUG flwr 2024-04-29 02:30:59,144 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmcUqvWu8EY8bk52N7DrXA2mFCMeznuwD97Txe5GoorGMq
FL-experiment | DEBUG flwr 2024-04-29 02:31:01,301 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmTL1oX16LGAdG5riSDEPNHue3avweQUid8DL1UDf4u7g4
FL-experiment | DEBUG flwr 2024-04-29 02:31:06,296 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmdRuYGL18gPCzj7dQ2nUZ4Qy4dBiScbhZUvzWeKHDQn16
FL-experiment | DEBUG flwr 2024-04-29 02:31:11,365 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: Qmdd4ua1ykyQVDLqWfdGx7hhkV8oFh45VKY1iu2Tf7kr3A
FL-experiment | DEBUG flwr 2024-04-29 02:31:16,422 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmSjjcjhsywQGA7TbVMC4dwD1QkTiHf2zxWAqeC31JY3TS
FL-experiment | DEBUG flwr 2024-04-29 02:31:21,378 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmR2Z37ThsrPcD86ZD1wxMxHdMTCSs28DSNVYFLCRuAKkJ
FL-experiment | DEBUG flwr 2024-04-29 02:31:26,422 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmQvE6nxY7MNUFS7Ku6Cb6VjQcN4ZDx8fQg4RaW9uueLWS
FL-experiment | DEBUG flwr 2024-04-29 02:31:31,460 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmaS6D9qn7V8E86CoiSvnunXXpoP6Fw5X1DN57qXYCRFtK
FL-experiment | DEBUG flwr 2024-04-29 02:31:36,345 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmTeKMsWqibgtRuZkcfSRQBESBLtufaub4LVpk5gv7B1vL
FL-experiment | DEBUG flwr 2024-04-29 02:31:41,499 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmWL2gJWuD2r2wF6pDvnmudMubYiQmcZHtvQ7YzfFxZ459
FL-experiment | INFO flwr 2024-04-29 02:31:46,296 | server.py:79 | Done setting weights to the blockchain
FL-experiment | INFO flwr 2024-04-29 02:31:46,315 | server.py:86 | Start saving aggregated model to storage (round=5)
FL-experiment | DEBUG flwr 2024-04-29 02:31:46,440 | server.py:95 | File: storage/aggregated_model_f6d8ddc7-aa35-458c-b152-e041dbbf796e.pkl IPFS file hash: QmVF3EqnnaP2pD5oqeQrv7pgvExSLxp32Lv4xnRg2uUbd2
FL-experiment | INFO flwr 2024-04-29 02:31:46,440 | server.py:98 | Done saving aggregated model to storage (round=5)
FL-experiment | DEBUG flwr 2024-04-29 02:31:46,441 | server.py:173 | evaluate_round 5: strategy sampled 10 clients (out of 10)
FL-experiment | DEBUG flwr 2024-04-29 02:31:49,756 | server.py:187 | evaluate_round 5 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 02:31:49,756 | server.py:105 | Start evaluating fit round=5
FL-experiment | INFO flwr 2024-04-29 02:31:49,756 | server.py:107 | Done Evaluating fit round=5
FL-experiment | DEBUG flwr 2024-04-29 02:31:49,756 | server.py:108 | Round: 5, Aggregated accuracy: {'accuracy': 0.51073}, Aggregated loss: 425.11765441894534, IPFS hash: QmVF3EqnnaP2pD5oqeQrv7pgvExSLxp32Lv4xnRg2uUbd2
FL-experiment | INFO flwr 2024-04-29 02:31:49,756 | server.py:126 | Start setting aggregated model to the blockchain round=5
FL-experiment | INFO flwr 2024-04-29 02:32:36,431 | server.py:129 | Done setting aggregated model to the blockchain round=5
FL-experiment | INFO flwr 2024-04-29 02:32:36,431 | server.py:131 | Done Aggregating round=5
FL-experiment | INFO flwr 2024-04-29 02:32:36,431 | server.py:132 | Done Round=5
FL-experiment | INFO flwr 2024-04-29 02:32:36,431 | server.py:134 | Start Round=6
FL-experiment | DEBUG flwr 2024-04-29 02:32:36,431 | server.py:222 | fit_round 6: strategy sampled 10 clients (out of 10)
FL-experiment | INFO flwr 2024-04-29 02:32:36,435 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-29 02:32:36,436 | client.py:128 | Start Training client=4
FL-experiment | INFO flwr 2024-04-29 02:32:36,437 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 02:32:36,437 | client.py:128 | Start Training client=6
FL-experiment | INFO flwr 2024-04-29 02:32:36,439 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 02:32:36,439 | client.py:128 | Start Training client=5
FL-experiment | INFO flwr 2024-04-29 02:32:36,440 | client.py:128 | Start Training client=8
FL-experiment | INFO flwr 2024-04-29 02:32:36,440 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-29 02:32:36,441 | client.py:128 | Start Training client=7
FL-experiment | INFO flwr 2024-04-29 02:32:36,441 | client.py:128 | Start Training client=9
FL-experiment | INFO flwr 2024-04-29 02:33:21,689 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-29 02:33:21,818 | client.py:149 | Done Training client=2
FL-experiment | INFO flwr 2024-04-29 02:33:21,940 | client.py:149 | Done Training client=6
FL-experiment | INFO flwr 2024-04-29 02:33:21,996 | client.py:149 | Done Training client=5
FL-experiment | INFO flwr 2024-04-29 02:33:22,080 | client.py:149 | Done Training client=7
FL-experiment | INFO flwr 2024-04-29 02:33:22,248 | client.py:149 | Done Training client=4
FL-experiment | INFO flwr 2024-04-29 02:33:22,248 | client.py:149 | Done Training client=9
FL-experiment | INFO flwr 2024-04-29 02:33:22,279 | client.py:149 | Done Training client=3
FL-experiment | INFO flwr 2024-04-29 02:33:22,280 | client.py:149 | Done Training client=8
FL-experiment | INFO flwr 2024-04-29 02:33:22,416 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-29 02:33:22,417 | server.py:236 | fit_round 6 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 02:33:22,417 | server.py:65 | Start Aggregating round=6
FL-experiment | INFO flwr 2024-04-29 02:33:22,417 | server.py:68 | Start setting weights to the blockchain
FL-experiment | DEBUG flwr 2024-04-29 02:33:22,517 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmYxhFtAP3nxfHC3KgD7bSrpjBEdRkwgRXhkyiNp5t4E85
FL-experiment | DEBUG flwr 2024-04-29 02:33:26,647 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: Qmb5rtxvJiqwTBxYKzC8S4sBducG4Z4hEMCPb3CYaT2Bev
FL-experiment | DEBUG flwr 2024-04-29 02:33:31,664 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmUQcdUtthM7w61sVUHs1wjMXhY4xwtj87UPutZLCZZtn7
FL-experiment | DEBUG flwr 2024-04-29 02:33:36,665 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmSUMnTwhPVRpb5aTsQWogZ9diDVAEaUau7gwbi2c127xn
FL-experiment | DEBUG flwr 2024-04-29 02:33:41,633 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmRSJoKNELVrtee57nY8C2SDzG3FssFXyjbhjYpCPR8EnF
FL-experiment | DEBUG flwr 2024-04-29 02:33:46,700 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmUGrjRFqj1fRAKvdeYCvCaWDKJUFtHGtEb8KkbN5tLovK
FL-experiment | DEBUG flwr 2024-04-29 02:33:51,672 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmNW9y49gsz6bkEA5uVeS4EgBhTwrWcVqc1KvMEqn4egS2
FL-experiment | DEBUG flwr 2024-04-29 02:33:56,732 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmUyKcPnqp37ZUC4JLZXwvGkhszoGTvvctLCi8Tn4GMGJ5
FL-experiment | DEBUG flwr 2024-04-29 02:34:01,635 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmdvBbm5wvvDp2fZLTPoPkGwv9BeEy5UHgVdRjSVEvq2VZ
FL-experiment | DEBUG flwr 2024-04-29 02:34:06,776 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmQQeWVgM7tj3RSWvNo8ANYwdcVbpi5vakkxPqJE9pcce7
FL-experiment | INFO flwr 2024-04-29 02:34:11,570 | server.py:79 | Done setting weights to the blockchain
FL-experiment | INFO flwr 2024-04-29 02:34:11,581 | server.py:86 | Start saving aggregated model to storage (round=6)
FL-experiment | DEBUG flwr 2024-04-29 02:34:11,694 | server.py:95 | File: storage/aggregated_model_1e37fa33-febd-41bf-9ce7-f4bfcdd6b5a3.pkl IPFS file hash: QmPJwQVbTzVR8xVmBuKTyZGNDFcY9FrEyuvi3HZtR6Z7sU
FL-experiment | INFO flwr 2024-04-29 02:34:11,694 | server.py:98 | Done saving aggregated model to storage (round=6)
FL-experiment | DEBUG flwr 2024-04-29 02:34:11,695 | server.py:173 | evaluate_round 6: strategy sampled 10 clients (out of 10)
FL-experiment | DEBUG flwr 2024-04-29 02:34:15,056 | server.py:187 | evaluate_round 6 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 02:34:15,056 | server.py:105 | Start evaluating fit round=6
FL-experiment | INFO flwr 2024-04-29 02:34:15,056 | server.py:107 | Done Evaluating fit round=6
FL-experiment | DEBUG flwr 2024-04-29 02:34:15,056 | server.py:108 | Round: 6, Aggregated accuracy: {'accuracy': 0.5322}, Aggregated loss: 406.6161315917969, IPFS hash: QmPJwQVbTzVR8xVmBuKTyZGNDFcY9FrEyuvi3HZtR6Z7sU
FL-experiment | INFO flwr 2024-04-29 02:34:15,056 | server.py:126 | Start setting aggregated model to the blockchain round=6
FL-experiment | INFO flwr 2024-04-29 02:35:01,754 | server.py:129 | Done setting aggregated model to the blockchain round=6
FL-experiment | INFO flwr 2024-04-29 02:35:01,756 | server.py:131 | Done Aggregating round=6
FL-experiment | INFO flwr 2024-04-29 02:35:01,756 | server.py:132 | Done Round=6
FL-experiment | INFO flwr 2024-04-29 02:35:01,756 | server.py:134 | Start Round=7
FL-experiment | DEBUG flwr 2024-04-29 02:35:01,756 | server.py:222 | fit_round 7: strategy sampled 10 clients (out of 10)
FL-experiment | INFO flwr 2024-04-29 02:35:01,760 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 02:35:01,761 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-29 02:35:01,761 | client.py:128 | Start Training client=9
FL-experiment | INFO flwr 2024-04-29 02:35:01,761 | client.py:128 | Start Training client=6
FL-experiment | INFO flwr 2024-04-29 02:35:01,762 | client.py:128 | Start Training client=4
FL-experiment | INFO flwr 2024-04-29 02:35:01,763 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-29 02:35:01,764 | client.py:128 | Start Training client=8
FL-experiment | INFO flwr 2024-04-29 02:35:01,765 | client.py:128 | Start Training client=7
FL-experiment | INFO flwr 2024-04-29 02:35:01,766 | client.py:128 | Start Training client=5
FL-experiment | INFO flwr 2024-04-29 02:35:01,767 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 02:35:45,830 | client.py:149 | Done Training client=8
FL-experiment | INFO flwr 2024-04-29 02:35:45,866 | client.py:149 | Done Training client=7
FL-experiment | INFO flwr 2024-04-29 02:35:45,904 | client.py:149 | Done Training client=3
FL-experiment | INFO flwr 2024-04-29 02:35:46,018 | client.py:149 | Done Training client=5
FL-experiment | INFO flwr 2024-04-29 02:35:46,036 | client.py:149 | Done Training client=6
FL-experiment | INFO flwr 2024-04-29 02:35:46,061 | client.py:149 | Done Training client=2
FL-experiment | INFO flwr 2024-04-29 02:35:46,184 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-29 02:35:46,236 | client.py:149 | Done Training client=9
FL-experiment | INFO flwr 2024-04-29 02:35:46,328 | client.py:149 | Done Training client=4
FL-experiment | INFO flwr 2024-04-29 02:35:46,360 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-29 02:35:46,362 | server.py:236 | fit_round 7 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 02:35:46,362 | server.py:65 | Start Aggregating round=7
FL-experiment | INFO flwr 2024-04-29 02:35:46,362 | server.py:68 | Start setting weights to the blockchain
FL-experiment | DEBUG flwr 2024-04-29 02:35:46,487 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: Qmd1nuwv6maCC2f3vorfycvXj5stkwn4eneUMNCEvb4dhV
FL-experiment | DEBUG flwr 2024-04-29 02:35:46,977 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmRny7cGZhxhKFptJUViQ3XsLQab38FpgdXofP17ZF8hau
FL-experiment | DEBUG flwr 2024-04-29 02:35:51,895 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmfU3Mh9xuLzxmPhfwvLhFwXWPqmGXrEP7EFxcA7oVx8ed
FL-experiment | DEBUG flwr 2024-04-29 02:35:56,993 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmRqF3vocoq1QBSKATTZZQ9pv5EmRF4JLb3AKFfRiHpMAi
FL-experiment | DEBUG flwr 2024-04-29 02:36:01,944 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmQ6i9FpFoBwj2nn54hfKBs85fWPhFSNtv5vLCGt9YuZtr
FL-experiment | DEBUG flwr 2024-04-29 02:36:06,994 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmPr74t9VXyArtVyHwwUvj4TNzc5wkhsWkHntacMsMmXqF
FL-experiment | DEBUG flwr 2024-04-29 02:36:11,906 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmNdZedoGzRVev8VZ1SDT6cEq3DUr3A44Mf6qHQbdRwigh
FL-experiment | DEBUG flwr 2024-04-29 02:36:16,943 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmbqRtSJJGjVhjCnN6s6GPAoN51Wb4tFQFBfiY256DgSPG
FL-experiment | DEBUG flwr 2024-04-29 02:36:21,947 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmVCBSPcPFvXGxF38tTzV7vnjZUYfeiGb6epwjq7SNZvJF
FL-experiment | DEBUG flwr 2024-04-29 02:36:26,962 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmYGFhfx9ibd1u6xzfrkiu3NGBKqQ4txKe8Va3x3cRkA24
FL-experiment | INFO flwr 2024-04-29 02:36:31,898 | server.py:79 | Done setting weights to the blockchain
FL-experiment | INFO flwr 2024-04-29 02:36:31,916 | server.py:86 | Start saving aggregated model to storage (round=7)
FL-experiment | DEBUG flwr 2024-04-29 02:36:32,033 | server.py:95 | File: storage/aggregated_model_9f3895a3-73f9-46d8-8e11-039a0cbc2b5a.pkl IPFS file hash: QmPwxajP3CWn6ZYKK4Ec6LD92JCiv4XLS7n8pnbyFSeeyR
FL-experiment | INFO flwr 2024-04-29 02:36:32,034 | server.py:98 | Done saving aggregated model to storage (round=7)
FL-experiment | DEBUG flwr 2024-04-29 02:36:32,034 | server.py:173 | evaluate_round 7: strategy sampled 10 clients (out of 10)
FL-experiment | DEBUG flwr 2024-04-29 02:36:36,931 | server.py:187 | evaluate_round 7 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 02:36:36,931 | server.py:105 | Start evaluating fit round=7
FL-experiment | INFO flwr 2024-04-29 02:36:36,931 | server.py:107 | Done Evaluating fit round=7
FL-experiment | DEBUG flwr 2024-04-29 02:36:36,931 | server.py:108 | Round: 7, Aggregated accuracy: {'accuracy': 0.55774}, Aggregated loss: 389.5649444580078, IPFS hash: QmPwxajP3CWn6ZYKK4Ec6LD92JCiv4XLS7n8pnbyFSeeyR
FL-experiment | INFO flwr 2024-04-29 02:36:36,931 | server.py:126 | Start setting aggregated model to the blockchain round=7
FL-experiment | INFO flwr 2024-04-29 02:37:27,110 | server.py:129 | Done setting aggregated model to the blockchain round=7
FL-experiment | INFO flwr 2024-04-29 02:37:27,110 | server.py:131 | Done Aggregating round=7
FL-experiment | INFO flwr 2024-04-29 02:37:27,110 | server.py:132 | Done Round=7
FL-experiment | INFO flwr 2024-04-29 02:37:27,110 | server.py:134 | Start Round=8
FL-experiment | DEBUG flwr 2024-04-29 02:37:27,111 | server.py:222 | fit_round 8: strategy sampled 10 clients (out of 10)
FL-experiment | INFO flwr 2024-04-29 02:37:27,117 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-29 02:37:27,118 | client.py:128 | Start Training client=6
FL-experiment | INFO flwr 2024-04-29 02:37:27,120 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-29 02:37:27,121 | client.py:128 | Start Training client=9
FL-experiment | INFO flwr 2024-04-29 02:37:27,122 | client.py:128 | Start Training client=8
FL-experiment | INFO flwr 2024-04-29 02:37:27,123 | client.py:128 | Start Training client=5
FL-experiment | INFO flwr 2024-04-29 02:37:27,124 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 02:37:27,126 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 02:37:27,127 | client.py:128 | Start Training client=7
FL-experiment | INFO flwr 2024-04-29 02:37:27,127 | client.py:128 | Start Training client=4
FL-experiment | INFO flwr 2024-04-29 02:38:12,336 | client.py:149 | Done Training client=7
FL-experiment | INFO flwr 2024-04-29 02:38:12,363 | client.py:149 | Done Training client=9
FL-experiment | INFO flwr 2024-04-29 02:38:12,387 | client.py:149 | Done Training client=4
FL-experiment | INFO flwr 2024-04-29 02:38:12,425 | client.py:149 | Done Training client=6
FL-experiment | INFO flwr 2024-04-29 02:38:12,451 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-29 02:38:12,454 | client.py:149 | Done Training client=5
FL-experiment | INFO flwr 2024-04-29 02:38:12,558 | client.py:149 | Done Training client=2
FL-experiment | INFO flwr 2024-04-29 02:38:12,588 | client.py:149 | Done Training client=8
FL-experiment | INFO flwr 2024-04-29 02:38:12,602 | client.py:149 | Done Training client=3
FL-experiment | INFO flwr 2024-04-29 02:38:12,611 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-29 02:38:12,613 | server.py:236 | fit_round 8 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 02:38:12,613 | server.py:65 | Start Aggregating round=8
FL-experiment | INFO flwr 2024-04-29 02:38:12,613 | server.py:68 | Start setting weights to the blockchain
FL-experiment | DEBUG flwr 2024-04-29 02:38:12,710 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmSiAbJv4p2412DPv5zHqN6P86RuUnqrbKFzgmWJZiggsa
FL-experiment | DEBUG flwr 2024-04-29 02:38:17,296 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmT4F7CUXRuwAFLj9r8ePoPPbyFiURqnd4Ldx4fRDpXYCW
FL-experiment | DEBUG flwr 2024-04-29 02:38:22,212 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmaahCWYoTCDzzqs5Nb9K8tn15gAhcDBm9gNeZkLGMSvrm
FL-experiment | DEBUG flwr 2024-04-29 02:38:27,216 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmPDBuPhrUrFYX9Mj3czHqUkyHjtoumHMvQzp4kF2TzZ4N
FL-experiment | DEBUG flwr 2024-04-29 02:38:32,292 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmNS5ScjniEuckNgy5r7TPKkBEqnYCyLSAMMWn336fHC2Q
FL-experiment | DEBUG flwr 2024-04-29 02:38:37,270 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmVm3uvjiwJxWLPfNdYvEaTR2E6pUUU9QBPu4Xet469ZBP
FL-experiment | DEBUG flwr 2024-04-29 02:38:42,328 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmaAsRovxN2dFqZVxJVTDtZM1nuX2d41advnJMYkCxa4ky
FL-experiment | DEBUG flwr 2024-04-29 02:38:47,375 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmVhYZbzy18gHmvzqGB8QHSBwTZ3BTJDBhHZ1mzvkkpJMo
FL-experiment | DEBUG flwr 2024-04-29 02:38:52,264 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmVZdVcFRxukDzeNa9aBmMpfSWaGzp2qg2n1B6G8rvfRks
FL-experiment | DEBUG flwr 2024-04-29 02:38:57,331 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmUMfVQCwggedVNWwMou1rCKVLBJeVBp3Yo5mqEjxf4tjc
FL-experiment | INFO flwr 2024-04-29 02:39:02,207 | server.py:79 | Done setting weights to the blockchain
FL-experiment | INFO flwr 2024-04-29 02:39:02,225 | server.py:86 | Start saving aggregated model to storage (round=8)
FL-experiment | DEBUG flwr 2024-04-29 02:39:02,343 | server.py:95 | File: storage/aggregated_model_6b7f8244-a1b7-4e71-bf8c-f9781ca05727.pkl IPFS file hash: QmdKbKZ9fB8Jwa6m3GkoJhT9HJzvecish1soLKWM6jCv8N
FL-experiment | INFO flwr 2024-04-29 02:39:02,343 | server.py:98 | Done saving aggregated model to storage (round=8)
FL-experiment | DEBUG flwr 2024-04-29 02:39:02,343 | server.py:173 | evaluate_round 8: strategy sampled 10 clients (out of 10)
FL-experiment | DEBUG flwr 2024-04-29 02:39:05,961 | server.py:187 | evaluate_round 8 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 02:39:05,961 | server.py:105 | Start evaluating fit round=8
FL-experiment | INFO flwr 2024-04-29 02:39:05,961 | server.py:107 | Done Evaluating fit round=8
FL-experiment | DEBUG flwr 2024-04-29 02:39:05,961 | server.py:108 | Round: 8, Aggregated accuracy: {'accuracy': 0.57763}, Aggregated loss: 372.82073669433595, IPFS hash: QmdKbKZ9fB8Jwa6m3GkoJhT9HJzvecish1soLKWM6jCv8N
FL-experiment | INFO flwr 2024-04-29 02:39:05,961 | server.py:126 | Start setting aggregated model to the blockchain round=8
