FL-experiment | INFO flwr 2024-04-23 00:47:36,742 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=False, IPFS_ON=False, NUM_CLIENTS=2, NUM_ROUNDS=5,
FL-experiment | DEBUG flwr 2024-04-23 00:56:57,111 | server.py:108 | Round: 4, Aggregated accuracy: {'accuracy': 0.442}, Aggregated loss: 474.3323059082031, IPFS hash: storage/aggregated_model_68242174-f959-4d59-aa4a-e02e9c22553c.pkl
FL-experiment | INFO flwr 2024-04-23 00:56:57,111 | server.py:131 | Done Aggregating round=4
FL-experiment | INFO flwr 2024-04-23 00:56:57,111 | server.py:132 | Done Round=4
FL-experiment | INFO flwr 2024-04-23 00:56:57,111 | server.py:134 | Start Round=5
FL-experiment | DEBUG flwr 2024-04-23 00:56:57,111 | server.py:222 | fit_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 00:56:57,113 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 00:56:57,114 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 00:57:16,602 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 00:57:16,669 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 00:57:16,670 | server.py:236 | fit_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 00:57:16,670 | server.py:65 | Start Aggregating round=5
FL-experiment | DEBUG flwr 2024-04-23 00:57:16,672 | server.py:173 | evaluate_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 00:57:18,631 | server.py:187 | evaluate_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 00:57:18,631 | server.py:105 | Start evaluating fit round=5
FL-experiment | INFO flwr 2024-04-23 00:57:18,631 | server.py:107 | Done Evaluating fit round=5
FL-experiment | DEBUG flwr 2024-04-23 00:57:18,631 | server.py:108 | Round: 5, Aggregated accuracy: {'accuracy': 0.48335}, Aggregated loss: 442.6643524169922, IPFS hash: storage/aggregated_model_b50e18f9-f191-4fad-b8b2-8daa19365a43.pkl
FL-experiment | INFO flwr 2024-04-23 00:57:18,631 | server.py:131 | Done Aggregating round=5
FL-experiment | INFO flwr 2024-04-23 00:57:18,631 | server.py:132 | Done Round=5
FL-experiment | INFO flwr 2024-04-23 00:57:18,631 | server.py:153 | FL finished in 107.30822808399999
FL-experiment | INFO flwr 2024-04-23 00:57:18,632 | app.py:226 | app_fit: losses_distributed [(1, 660.8273315429688), (2, 555.1762084960938), (3, 498.1722412109375), (4, 474.3323059082031), (5, 442.6643524169922)]
FL-experiment | INFO flwr 2024-04-23 00:57:18,632 | app.py:227 | app_fit: metrics_distributed_fit {}
FL-experiment | INFO flwr 2024-04-23 00:57:18,632 | app.py:228 | app_fit: metrics_distributed {'accuracy': [(1, 0.2297), (2, 0.3498), (3, 0.4158), (4, 0.442), (5, 0.48335)]}
FL-experiment | INFO flwr 2024-04-23 00:57:18,632 | app.py:229 | app_fit: losses_centralized []
FL-experiment | INFO flwr 2024-04-23 00:57:18,632 | app.py:230 | app_fit: metrics_centralized {}
FL-experiment | DEBUG flwr 2024-04-23 00:57:18,634 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-23 00:57:18,634 | app.py:304 | Disconnect and shut down
FL-experiment | DEBUG flwr 2024-04-23 00:57:18,634 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-23 00:57:18,635 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-23 00:57:19,092 | main.py:64 | Done Experiment
FL-experiment | INFO flwr 2024-04-23 00:57:19,518 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=False, IPFS_ON=False, NUM_CLIENTS=2, NUM_ROUNDS=5,
FL-experiment | INFO flwr 2024-04-23 00:57:19,518 | main.py:44 | Start Experiment
FL-experiment | INFO flwr 2024-04-23 00:57:21,088 | server.py:38 | Start Round=1
FL-experiment | INFO flwr 2024-04-23 00:57:21,088 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=5, round_timeout=None)
FL-experiment | INFO flwr 2024-04-23 00:57:21,107 | app.py:176 | Flower ECE: gRPC server running (5 rounds), SSL is disabled
FL-experiment | INFO flwr 2024-04-23 00:57:21,107 | server.py:89 | Initializing global parameters
FL-experiment | INFO flwr 2024-04-23 00:57:21,107 | server.py:276 | Requesting initial parameters from one random client
FL-experiment | INFO flwr 2024-04-23 00:57:29,143 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-23 00:57:29,144 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-23 00:57:29,145 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-23 00:57:29,145 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-23 00:57:29,151 | server.py:280 | Received initial parameters from one random client
FL-experiment | INFO flwr 2024-04-23 00:57:29,151 | server.py:91 | Evaluating initial parameters
FL-experiment | INFO flwr 2024-04-23 00:57:29,151 | server.py:104 | FL starting
FL-experiment | INFO flwr 2024-04-23 00:57:29,413 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-23 00:57:29,414 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-23 00:57:29,416 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 00:57:29,418 | client.py:128 | Start Training client=1
FL-experiment | DEBUG flwr 2024-04-23 00:57:29,420 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-23 00:57:29,423 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 00:57:48,705 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 00:57:48,732 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 00:57:48,734 | server.py:236 | fit_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 00:57:48,734 | server.py:65 | Start Aggregating round=1
FL-experiment | WARNING flwr 2024-04-23 00:57:48,736 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
FL-experiment | DEBUG flwr 2024-04-23 00:57:48,737 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 00:57:50,552 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 00:57:50,552 | server.py:105 | Start evaluating fit round=1
FL-experiment | INFO flwr 2024-04-23 00:57:50,553 | server.py:107 | Done Evaluating fit round=1
FL-experiment | DEBUG flwr 2024-04-23 00:57:50,553 | server.py:108 | Round: 1, Aggregated accuracy: {'accuracy': 0.2597}, Aggregated loss: 660.8457946777344, IPFS hash: storage/aggregated_model_40182af0-0859-4b9b-bf3f-2de72b30afd7.pkl
FL-experiment | INFO flwr 2024-04-23 00:57:50,553 | server.py:131 | Done Aggregating round=1
FL-experiment | INFO flwr 2024-04-23 00:57:50,553 | server.py:132 | Done Round=1
FL-experiment | INFO flwr 2024-04-23 00:57:50,553 | server.py:134 | Start Round=2
FL-experiment | DEBUG flwr 2024-04-23 00:57:50,553 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 00:57:50,555 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 00:57:50,556 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 00:58:09,461 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 00:58:09,499 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 00:58:09,500 | server.py:236 | fit_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 00:58:09,500 | server.py:65 | Start Aggregating round=2
FL-experiment | DEBUG flwr 2024-04-23 00:58:09,503 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 00:58:11,354 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 00:58:11,354 | server.py:105 | Start evaluating fit round=2
FL-experiment | INFO flwr 2024-04-23 00:58:11,354 | server.py:107 | Done Evaluating fit round=2
FL-experiment | DEBUG flwr 2024-04-23 00:58:11,354 | server.py:108 | Round: 2, Aggregated accuracy: {'accuracy': 0.36445}, Aggregated loss: 557.2574157714844, IPFS hash: storage/aggregated_model_1cd7a9d1-4ed4-43cc-afa1-733a3bd447ab.pkl
FL-experiment | INFO flwr 2024-04-23 00:58:11,354 | server.py:131 | Done Aggregating round=2
FL-experiment | INFO flwr 2024-04-23 00:58:11,354 | server.py:132 | Done Round=2
FL-experiment | INFO flwr 2024-04-23 00:58:11,354 | server.py:134 | Start Round=3
FL-experiment | DEBUG flwr 2024-04-23 00:58:11,354 | server.py:222 | fit_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 00:58:11,356 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 00:58:11,357 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 00:58:30,456 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 00:58:30,457 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 00:58:30,458 | server.py:236 | fit_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 00:58:30,458 | server.py:65 | Start Aggregating round=3
FL-experiment | DEBUG flwr 2024-04-23 00:58:30,460 | server.py:173 | evaluate_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 00:58:32,281 | server.py:187 | evaluate_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 00:58:32,281 | server.py:105 | Start evaluating fit round=3
FL-experiment | INFO flwr 2024-04-23 00:58:32,281 | server.py:107 | Done Evaluating fit round=3
FL-experiment | DEBUG flwr 2024-04-23 00:58:32,281 | server.py:108 | Round: 3, Aggregated accuracy: {'accuracy': 0.41675}, Aggregated loss: 498.09759521484375, IPFS hash: storage/aggregated_model_5f3c029a-111b-41e7-b802-15e99c135b1a.pkl
FL-experiment | INFO flwr 2024-04-23 00:58:32,281 | server.py:131 | Done Aggregating round=3
FL-experiment | INFO flwr 2024-04-23 00:58:32,281 | server.py:132 | Done Round=3
FL-experiment | INFO flwr 2024-04-23 00:58:32,281 | server.py:134 | Start Round=4
FL-experiment | DEBUG flwr 2024-04-23 00:58:32,281 | server.py:222 | fit_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 00:58:32,284 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 00:58:32,284 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 00:58:51,491 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 00:58:51,621 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 00:58:51,622 | server.py:236 | fit_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 00:58:51,622 | server.py:65 | Start Aggregating round=4
FL-experiment | DEBUG flwr 2024-04-23 00:58:51,624 | server.py:173 | evaluate_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 00:58:53,501 | server.py:187 | evaluate_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 00:58:53,501 | server.py:105 | Start evaluating fit round=4
FL-experiment | INFO flwr 2024-04-23 00:58:53,501 | server.py:107 | Done Evaluating fit round=4
FL-experiment | DEBUG flwr 2024-04-23 00:58:53,501 | server.py:108 | Round: 4, Aggregated accuracy: {'accuracy': 0.46355}, Aggregated loss: 466.46070861816406, IPFS hash: storage/aggregated_model_0a04e0ca-1b48-4f30-80dc-d5cbacd4874f.pkl
FL-experiment | INFO flwr 2024-04-23 00:58:53,501 | server.py:131 | Done Aggregating round=4
FL-experiment | INFO flwr 2024-04-23 00:58:53,501 | server.py:132 | Done Round=4
FL-experiment | INFO flwr 2024-04-23 00:58:53,501 | server.py:134 | Start Round=5
FL-experiment | DEBUG flwr 2024-04-23 00:58:53,501 | server.py:222 | fit_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 00:58:53,504 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 00:58:53,504 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 00:59:12,974 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 00:59:13,001 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 00:59:13,002 | server.py:236 | fit_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 00:59:13,002 | server.py:65 | Start Aggregating round=5
FL-experiment | DEBUG flwr 2024-04-23 00:59:13,004 | server.py:173 | evaluate_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 00:59:14,855 | server.py:187 | evaluate_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 00:59:14,855 | server.py:105 | Start evaluating fit round=5
FL-experiment | INFO flwr 2024-04-23 00:59:14,855 | server.py:107 | Done Evaluating fit round=5
FL-experiment | DEBUG flwr 2024-04-23 00:59:14,855 | server.py:108 | Round: 5, Aggregated accuracy: {'accuracy': 0.4996}, Aggregated loss: 436.5300598144531, IPFS hash: storage/aggregated_model_dc0ab5f5-6fdf-4109-a7aa-6c3634300dea.pkl
FL-experiment | INFO flwr 2024-04-23 00:59:14,855 | server.py:131 | Done Aggregating round=5
FL-experiment | INFO flwr 2024-04-23 00:59:14,855 | server.py:132 | Done Round=5
FL-experiment | INFO flwr 2024-04-23 00:59:14,855 | server.py:153 | FL finished in 105.703846375
FL-experiment | INFO flwr 2024-04-23 00:59:14,855 | app.py:226 | app_fit: losses_distributed [(1, 660.8457946777344), (2, 557.2574157714844), (3, 498.09759521484375), (4, 466.46070861816406), (5, 436.5300598144531)]
FL-experiment | INFO flwr 2024-04-23 00:59:14,855 | app.py:227 | app_fit: metrics_distributed_fit {}
FL-experiment | INFO flwr 2024-04-23 00:59:14,855 | app.py:228 | app_fit: metrics_distributed {'accuracy': [(1, 0.2597), (2, 0.36445), (3, 0.41675), (4, 0.46355), (5, 0.4996)]}
FL-experiment | INFO flwr 2024-04-23 00:59:14,855 | app.py:229 | app_fit: losses_centralized []
FL-experiment | INFO flwr 2024-04-23 00:59:14,855 | app.py:230 | app_fit: metrics_centralized {}
FL-experiment | DEBUG flwr 2024-04-23 00:59:14,858 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-23 00:59:14,858 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-23 00:59:14,858 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-23 00:59:14,858 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-23 00:59:15,403 | main.py:64 | Done Experiment
FL-experiment | INFO flwr 2024-04-23 00:59:15,825 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=False, IPFS_ON=False, NUM_CLIENTS=2, NUM_ROUNDS=5,
FL-experiment | INFO flwr 2024-04-23 00:59:15,825 | main.py:44 | Start Experiment
FL-experiment | INFO flwr 2024-04-23 00:59:17,418 | server.py:38 | Start Round=1
FL-experiment | INFO flwr 2024-04-23 00:59:17,418 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=5, round_timeout=None)
FL-experiment | INFO flwr 2024-04-23 00:59:17,438 | app.py:176 | Flower ECE: gRPC server running (5 rounds), SSL is disabled
FL-experiment | INFO flwr 2024-04-23 00:59:17,438 | server.py:89 | Initializing global parameters
FL-experiment | INFO flwr 2024-04-23 00:59:17,438 | server.py:276 | Requesting initial parameters from one random client
FL-experiment | INFO flwr 2024-04-23 00:59:24,743 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-23 00:59:24,744 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-23 00:59:24,745 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-23 00:59:24,745 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-23 00:59:24,751 | server.py:280 | Received initial parameters from one random client
FL-experiment | INFO flwr 2024-04-23 00:59:24,752 | server.py:91 | Evaluating initial parameters
FL-experiment | INFO flwr 2024-04-23 00:59:24,752 | server.py:104 | FL starting
FL-experiment | INFO flwr 2024-04-23 00:59:25,148 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-23 00:59:25,156 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-23 00:59:25,157 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-23 00:59:25,157 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | DEBUG flwr 2024-04-23 00:59:25,157 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 00:59:25,160 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 00:59:25,161 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 00:59:43,849 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 00:59:44,013 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 00:59:44,014 | server.py:236 | fit_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 00:59:44,014 | server.py:65 | Start Aggregating round=1
FL-experiment | WARNING flwr 2024-04-23 00:59:44,017 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
FL-experiment | DEBUG flwr 2024-04-23 00:59:44,017 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 00:59:45,934 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 00:59:45,934 | server.py:105 | Start evaluating fit round=1
FL-experiment | INFO flwr 2024-04-23 00:59:45,934 | server.py:107 | Done Evaluating fit round=1
FL-experiment | DEBUG flwr 2024-04-23 00:59:45,934 | server.py:108 | Round: 1, Aggregated accuracy: {'accuracy': 0.24855}, Aggregated loss: 642.8826293945312, IPFS hash: storage/aggregated_model_c37b9423-2ffd-423a-8df0-20174b2eef90.pkl
FL-experiment | INFO flwr 2024-04-23 00:59:45,934 | server.py:131 | Done Aggregating round=1
FL-experiment | INFO flwr 2024-04-23 00:59:45,934 | server.py:132 | Done Round=1
FL-experiment | INFO flwr 2024-04-23 00:59:45,934 | server.py:134 | Start Round=2
FL-experiment | DEBUG flwr 2024-04-23 00:59:45,934 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 00:59:45,937 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 00:59:45,937 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:00:04,495 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:00:04,580 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:00:04,581 | server.py:236 | fit_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:00:04,581 | server.py:65 | Start Aggregating round=2
FL-experiment | DEBUG flwr 2024-04-23 01:00:04,584 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:00:06,508 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:00:06,508 | server.py:105 | Start evaluating fit round=2
FL-experiment | INFO flwr 2024-04-23 01:00:06,508 | server.py:107 | Done Evaluating fit round=2
FL-experiment | DEBUG flwr 2024-04-23 01:00:06,508 | server.py:108 | Round: 2, Aggregated accuracy: {'accuracy': 0.3648}, Aggregated loss: 542.6822509765625, IPFS hash: storage/aggregated_model_43c4b8db-cfb5-4b16-80a3-1b96920eab03.pkl
FL-experiment | INFO flwr 2024-04-23 01:00:06,508 | server.py:131 | Done Aggregating round=2
FL-experiment | INFO flwr 2024-04-23 01:00:06,508 | server.py:132 | Done Round=2
FL-experiment | INFO flwr 2024-04-23 01:00:06,508 | server.py:134 | Start Round=3
FL-experiment | DEBUG flwr 2024-04-23 01:00:06,508 | server.py:222 | fit_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:00:06,511 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:00:06,511 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:00:25,185 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:00:25,319 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:00:25,320 | server.py:236 | fit_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:00:25,320 | server.py:65 | Start Aggregating round=3
FL-experiment | DEBUG flwr 2024-04-23 01:00:25,323 | server.py:173 | evaluate_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:00:27,287 | server.py:187 | evaluate_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:00:27,287 | server.py:105 | Start evaluating fit round=3
FL-experiment | INFO flwr 2024-04-23 01:00:27,287 | server.py:107 | Done Evaluating fit round=3
FL-experiment | DEBUG flwr 2024-04-23 01:00:27,287 | server.py:108 | Round: 3, Aggregated accuracy: {'accuracy': 0.42515}, Aggregated loss: 492.79852294921875, IPFS hash: storage/aggregated_model_142d5f1e-8031-42fe-a5c4-3a75960ae5a9.pkl
FL-experiment | INFO flwr 2024-04-23 01:00:27,287 | server.py:131 | Done Aggregating round=3
FL-experiment | INFO flwr 2024-04-23 01:00:27,287 | server.py:132 | Done Round=3
FL-experiment | INFO flwr 2024-04-23 01:00:27,287 | server.py:134 | Start Round=4
FL-experiment | DEBUG flwr 2024-04-23 01:00:27,287 | server.py:222 | fit_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:00:27,289 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:00:27,290 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:00:46,080 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:00:46,179 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:00:46,180 | server.py:236 | fit_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:00:46,180 | server.py:65 | Start Aggregating round=4
FL-experiment | DEBUG flwr 2024-04-23 01:00:46,184 | server.py:173 | evaluate_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:00:48,113 | server.py:187 | evaluate_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:00:48,113 | server.py:105 | Start evaluating fit round=4
FL-experiment | INFO flwr 2024-04-23 01:00:48,113 | server.py:107 | Done Evaluating fit round=4
FL-experiment | DEBUG flwr 2024-04-23 01:00:48,113 | server.py:108 | Round: 4, Aggregated accuracy: {'accuracy': 0.46995}, Aggregated loss: 462.4806365966797, IPFS hash: storage/aggregated_model_b185681e-6bad-4f76-9c8f-aa0e1bc52032.pkl
FL-experiment | INFO flwr 2024-04-23 01:00:48,113 | server.py:131 | Done Aggregating round=4
FL-experiment | INFO flwr 2024-04-23 01:00:48,113 | server.py:132 | Done Round=4
FL-experiment | INFO flwr 2024-04-23 01:00:48,113 | server.py:134 | Start Round=5
FL-experiment | DEBUG flwr 2024-04-23 01:00:48,113 | server.py:222 | fit_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:00:48,116 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:00:48,116 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:01:07,026 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:01:07,146 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:01:07,147 | server.py:236 | fit_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:01:07,147 | server.py:65 | Start Aggregating round=5
FL-experiment | DEBUG flwr 2024-04-23 01:01:07,150 | server.py:173 | evaluate_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:01:09,094 | server.py:187 | evaluate_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:01:09,094 | server.py:105 | Start evaluating fit round=5
FL-experiment | INFO flwr 2024-04-23 01:01:09,094 | server.py:107 | Done Evaluating fit round=5
FL-experiment | DEBUG flwr 2024-04-23 01:01:09,094 | server.py:108 | Round: 5, Aggregated accuracy: {'accuracy': 0.50585}, Aggregated loss: 433.8819274902344, IPFS hash: storage/aggregated_model_cbd9ae7f-fc81-4ef9-8e81-f412f5de2c93.pkl
FL-experiment | INFO flwr 2024-04-23 01:01:09,094 | server.py:131 | Done Aggregating round=5
FL-experiment | INFO flwr 2024-04-23 01:01:09,094 | server.py:132 | Done Round=5
FL-experiment | INFO flwr 2024-04-23 01:01:09,094 | server.py:153 | FL finished in 104.34239208300001
FL-experiment | INFO flwr 2024-04-23 01:01:09,094 | app.py:226 | app_fit: losses_distributed [(1, 642.8826293945312), (2, 542.6822509765625), (3, 492.79852294921875), (4, 462.4806365966797), (5, 433.8819274902344)]
FL-experiment | INFO flwr 2024-04-23 01:01:09,094 | app.py:227 | app_fit: metrics_distributed_fit {}
FL-experiment | INFO flwr 2024-04-23 01:01:09,094 | app.py:228 | app_fit: metrics_distributed {'accuracy': [(1, 0.24855), (2, 0.3648), (3, 0.42515), (4, 0.46995), (5, 0.50585)]}
FL-experiment | INFO flwr 2024-04-23 01:01:09,094 | app.py:229 | app_fit: losses_centralized []
FL-experiment | INFO flwr 2024-04-23 01:01:09,094 | app.py:230 | app_fit: metrics_centralized {}
FL-experiment | DEBUG flwr 2024-04-23 01:01:09,097 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-23 01:01:09,097 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-23 01:01:09,097 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-23 01:01:09,097 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-23 01:01:09,556 | main.py:64 | Done Experiment
FL-experiment | INFO flwr 2024-04-23 01:01:10,070 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=False, IPFS_ON=False, NUM_CLIENTS=2, NUM_ROUNDS=5,
FL-experiment | INFO flwr 2024-04-23 01:01:10,070 | main.py:44 | Start Experiment
FL-experiment | INFO flwr 2024-04-23 01:01:11,696 | server.py:38 | Start Round=1
FL-experiment | INFO flwr 2024-04-23 01:01:11,696 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=5, round_timeout=None)
FL-experiment | INFO flwr 2024-04-23 01:01:11,714 | app.py:176 | Flower ECE: gRPC server running (5 rounds), SSL is disabled
FL-experiment | INFO flwr 2024-04-23 01:01:11,715 | server.py:89 | Initializing global parameters
