FL-experiment | INFO flwr 2024-04-23 01:08:45,939 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=False, IPFS_ON=False, NUM_CLIENTS=2, NUM_ROUNDS=10,
FL-experiment | DEBUG flwr 2024-04-23 01:27:18,707 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:27:18,710 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:27:18,714 | client.py:128 | Start Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:27:18,714 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-23 01:27:37,403 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:27:37,660 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:27:37,661 | server.py:236 | fit_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:27:37,661 | server.py:65 | Start Aggregating round=1
FL-experiment | WARNING flwr 2024-04-23 01:27:37,664 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
FL-experiment | DEBUG flwr 2024-04-23 01:27:37,665 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:27:39,749 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:27:39,749 | server.py:105 | Start evaluating fit round=1
FL-experiment | INFO flwr 2024-04-23 01:27:39,749 | server.py:107 | Done Evaluating fit round=1
FL-experiment | DEBUG flwr 2024-04-23 01:27:39,749 | server.py:108 | Round: 1, Aggregated accuracy: {'accuracy': 0.25955}, Aggregated loss: 653.9837951660156, IPFS hash: storage/aggregated_model_3a206174-6a43-4d0c-b575-fc5ca1c497c6.pkl
FL-experiment | INFO flwr 2024-04-23 01:27:39,749 | server.py:131 | Done Aggregating round=1
FL-experiment | INFO flwr 2024-04-23 01:27:39,749 | server.py:132 | Done Round=1
FL-experiment | INFO flwr 2024-04-23 01:27:39,749 | server.py:134 | Start Round=2
FL-experiment | DEBUG flwr 2024-04-23 01:27:39,749 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:27:39,751 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:27:39,752 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:27:58,125 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:27:58,375 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:27:58,376 | server.py:236 | fit_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:27:58,376 | server.py:65 | Start Aggregating round=2
FL-experiment | DEBUG flwr 2024-04-23 01:27:58,379 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:28:00,451 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:28:00,452 | server.py:105 | Start evaluating fit round=2
FL-experiment | INFO flwr 2024-04-23 01:28:00,452 | server.py:107 | Done Evaluating fit round=2
FL-experiment | DEBUG flwr 2024-04-23 01:28:00,452 | server.py:108 | Round: 2, Aggregated accuracy: {'accuracy': 0.35555}, Aggregated loss: 555.4034729003906, IPFS hash: storage/aggregated_model_e8eede48-bcd1-4cd2-a46c-c7b7a23f6a89.pkl
FL-experiment | INFO flwr 2024-04-23 01:28:00,452 | server.py:131 | Done Aggregating round=2
FL-experiment | INFO flwr 2024-04-23 01:28:00,452 | server.py:132 | Done Round=2
FL-experiment | INFO flwr 2024-04-23 01:28:00,452 | server.py:134 | Start Round=3
FL-experiment | DEBUG flwr 2024-04-23 01:28:00,452 | server.py:222 | fit_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:28:00,454 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:28:00,455 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:28:19,013 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:28:19,180 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:28:19,181 | server.py:236 | fit_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:28:19,181 | server.py:65 | Start Aggregating round=3
FL-experiment | DEBUG flwr 2024-04-23 01:28:19,183 | server.py:173 | evaluate_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:28:21,247 | server.py:187 | evaluate_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:28:21,248 | server.py:105 | Start evaluating fit round=3
FL-experiment | INFO flwr 2024-04-23 01:28:21,248 | server.py:107 | Done Evaluating fit round=3
FL-experiment | DEBUG flwr 2024-04-23 01:28:21,248 | server.py:108 | Round: 3, Aggregated accuracy: {'accuracy': 0.42085}, Aggregated loss: 491.43556213378906, IPFS hash: storage/aggregated_model_09beb6bb-d316-4002-9d3a-976165703731.pkl
FL-experiment | INFO flwr 2024-04-23 01:28:21,248 | server.py:131 | Done Aggregating round=3
FL-experiment | INFO flwr 2024-04-23 01:28:21,248 | server.py:132 | Done Round=3
FL-experiment | INFO flwr 2024-04-23 01:28:21,248 | server.py:134 | Start Round=4
FL-experiment | DEBUG flwr 2024-04-23 01:28:21,248 | server.py:222 | fit_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:28:21,250 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:28:21,250 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:28:39,723 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:28:39,968 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:28:39,969 | server.py:236 | fit_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:28:39,969 | server.py:65 | Start Aggregating round=4
FL-experiment | DEBUG flwr 2024-04-23 01:28:39,972 | server.py:173 | evaluate_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:28:42,011 | server.py:187 | evaluate_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:28:42,011 | server.py:105 | Start evaluating fit round=4
FL-experiment | INFO flwr 2024-04-23 01:28:42,011 | server.py:107 | Done Evaluating fit round=4
FL-experiment | DEBUG flwr 2024-04-23 01:28:42,011 | server.py:108 | Round: 4, Aggregated accuracy: {'accuracy': 0.45315}, Aggregated loss: 466.2944030761719, IPFS hash: storage/aggregated_model_66fe84c7-7622-44df-b5e5-9fd9ebdf20e6.pkl
FL-experiment | INFO flwr 2024-04-23 01:28:42,011 | server.py:131 | Done Aggregating round=4
FL-experiment | INFO flwr 2024-04-23 01:28:42,011 | server.py:132 | Done Round=4
FL-experiment | INFO flwr 2024-04-23 01:28:42,011 | server.py:134 | Start Round=5
FL-experiment | DEBUG flwr 2024-04-23 01:28:42,011 | server.py:222 | fit_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:28:42,013 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:28:42,014 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:29:00,713 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:29:00,956 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:29:00,957 | server.py:236 | fit_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:29:00,957 | server.py:65 | Start Aggregating round=5
FL-experiment | DEBUG flwr 2024-04-23 01:29:00,960 | server.py:173 | evaluate_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:29:03,004 | server.py:187 | evaluate_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:29:03,004 | server.py:105 | Start evaluating fit round=5
FL-experiment | INFO flwr 2024-04-23 01:29:03,004 | server.py:107 | Done Evaluating fit round=5
FL-experiment | DEBUG flwr 2024-04-23 01:29:03,004 | server.py:108 | Round: 5, Aggregated accuracy: {'accuracy': 0.491}, Aggregated loss: 440.0097961425781, IPFS hash: storage/aggregated_model_20d23bec-363c-4d7c-8eb7-4be5ce453f53.pkl
FL-experiment | INFO flwr 2024-04-23 01:29:03,004 | server.py:131 | Done Aggregating round=5
FL-experiment | INFO flwr 2024-04-23 01:29:03,004 | server.py:132 | Done Round=5
FL-experiment | INFO flwr 2024-04-23 01:29:03,004 | server.py:134 | Start Round=6
FL-experiment | DEBUG flwr 2024-04-23 01:29:03,004 | server.py:222 | fit_round 6: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:29:03,007 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:29:03,007 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:29:21,696 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:29:21,916 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:29:21,917 | server.py:236 | fit_round 6 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:29:21,917 | server.py:65 | Start Aggregating round=6
FL-experiment | DEBUG flwr 2024-04-23 01:29:21,920 | server.py:173 | evaluate_round 6: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:29:23,950 | server.py:187 | evaluate_round 6 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:29:23,950 | server.py:105 | Start evaluating fit round=6
FL-experiment | INFO flwr 2024-04-23 01:29:23,950 | server.py:107 | Done Evaluating fit round=6
FL-experiment | DEBUG flwr 2024-04-23 01:29:23,950 | server.py:108 | Round: 6, Aggregated accuracy: {'accuracy': 0.50815}, Aggregated loss: 424.75279235839844, IPFS hash: storage/aggregated_model_2e4a9cc9-c6b2-4347-8690-554207d611e0.pkl
FL-experiment | INFO flwr 2024-04-23 01:29:23,950 | server.py:131 | Done Aggregating round=6
FL-experiment | INFO flwr 2024-04-23 01:29:23,950 | server.py:132 | Done Round=6
FL-experiment | INFO flwr 2024-04-23 01:29:23,950 | server.py:134 | Start Round=7
FL-experiment | DEBUG flwr 2024-04-23 01:29:23,950 | server.py:222 | fit_round 7: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:29:23,953 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:29:23,953 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:29:42,739 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:29:42,908 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:29:42,909 | server.py:236 | fit_round 7 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:29:42,909 | server.py:65 | Start Aggregating round=7
FL-experiment | DEBUG flwr 2024-04-23 01:29:42,912 | server.py:173 | evaluate_round 7: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:29:44,940 | server.py:187 | evaluate_round 7 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:29:44,940 | server.py:105 | Start evaluating fit round=7
FL-experiment | INFO flwr 2024-04-23 01:29:44,940 | server.py:107 | Done Evaluating fit round=7
FL-experiment | DEBUG flwr 2024-04-23 01:29:44,940 | server.py:108 | Round: 7, Aggregated accuracy: {'accuracy': 0.5356}, Aggregated loss: 403.591796875, IPFS hash: storage/aggregated_model_9de1324a-fefa-43b6-88e5-972599b2b497.pkl
FL-experiment | INFO flwr 2024-04-23 01:29:44,940 | server.py:131 | Done Aggregating round=7
FL-experiment | INFO flwr 2024-04-23 01:29:44,940 | server.py:132 | Done Round=7
FL-experiment | INFO flwr 2024-04-23 01:29:44,940 | server.py:134 | Start Round=8
FL-experiment | DEBUG flwr 2024-04-23 01:29:44,940 | server.py:222 | fit_round 8: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:29:44,943 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:29:44,943 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:30:03,297 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:30:03,502 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:30:03,503 | server.py:236 | fit_round 8 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:30:03,503 | server.py:65 | Start Aggregating round=8
FL-experiment | DEBUG flwr 2024-04-23 01:30:03,505 | server.py:173 | evaluate_round 8: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:30:05,557 | server.py:187 | evaluate_round 8 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:30:05,557 | server.py:105 | Start evaluating fit round=8
FL-experiment | INFO flwr 2024-04-23 01:30:05,557 | server.py:107 | Done Evaluating fit round=8
FL-experiment | DEBUG flwr 2024-04-23 01:30:05,557 | server.py:108 | Round: 8, Aggregated accuracy: {'accuracy': 0.5538}, Aggregated loss: 390.5843200683594, IPFS hash: storage/aggregated_model_ff9c4afc-785c-49ae-b969-b6d6394d6e21.pkl
FL-experiment | INFO flwr 2024-04-23 01:30:05,557 | server.py:131 | Done Aggregating round=8
FL-experiment | INFO flwr 2024-04-23 01:30:05,557 | server.py:132 | Done Round=8
FL-experiment | INFO flwr 2024-04-23 01:30:05,557 | server.py:134 | Start Round=9
FL-experiment | DEBUG flwr 2024-04-23 01:30:05,557 | server.py:222 | fit_round 9: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:30:05,560 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:30:05,560 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:30:24,231 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:30:24,377 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:30:24,378 | server.py:236 | fit_round 9 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:30:24,378 | server.py:65 | Start Aggregating round=9
FL-experiment | DEBUG flwr 2024-04-23 01:30:24,382 | server.py:173 | evaluate_round 9: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:30:26,410 | server.py:187 | evaluate_round 9 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:30:26,411 | server.py:105 | Start evaluating fit round=9
FL-experiment | INFO flwr 2024-04-23 01:30:26,411 | server.py:107 | Done Evaluating fit round=9
FL-experiment | DEBUG flwr 2024-04-23 01:30:26,411 | server.py:108 | Round: 9, Aggregated accuracy: {'accuracy': 0.5701}, Aggregated loss: 377.07322692871094, IPFS hash: storage/aggregated_model_b82052e9-9d49-4e98-94dd-e1edab33683a.pkl
FL-experiment | INFO flwr 2024-04-23 01:30:26,411 | server.py:131 | Done Aggregating round=9
FL-experiment | INFO flwr 2024-04-23 01:30:26,411 | server.py:132 | Done Round=9
FL-experiment | INFO flwr 2024-04-23 01:30:26,411 | server.py:134 | Start Round=10
FL-experiment | DEBUG flwr 2024-04-23 01:30:26,411 | server.py:222 | fit_round 10: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:30:26,413 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:30:26,413 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:30:44,894 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:30:45,085 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:30:45,086 | server.py:236 | fit_round 10 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:30:45,086 | server.py:65 | Start Aggregating round=10
FL-experiment | DEBUG flwr 2024-04-23 01:30:45,089 | server.py:173 | evaluate_round 10: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:30:47,124 | server.py:187 | evaluate_round 10 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:30:47,124 | server.py:105 | Start evaluating fit round=10
FL-experiment | INFO flwr 2024-04-23 01:30:47,124 | server.py:107 | Done Evaluating fit round=10
FL-experiment | DEBUG flwr 2024-04-23 01:30:47,124 | server.py:108 | Round: 10, Aggregated accuracy: {'accuracy': 0.57975}, Aggregated loss: 367.6092834472656, IPFS hash: storage/aggregated_model_fa4f33e9-61fd-4e54-8381-44348bfd36ad.pkl
FL-experiment | INFO flwr 2024-04-23 01:30:47,125 | server.py:131 | Done Aggregating round=10
FL-experiment | INFO flwr 2024-04-23 01:30:47,125 | server.py:132 | Done Round=10
FL-experiment | INFO flwr 2024-04-23 01:30:47,125 | server.py:153 | FL finished in 208.862349834
FL-experiment | INFO flwr 2024-04-23 01:30:47,125 | app.py:226 | app_fit: losses_distributed [(1, 653.9837951660156), (2, 555.4034729003906), (3, 491.43556213378906), (4, 466.2944030761719), (5, 440.0097961425781), (6, 424.75279235839844), (7, 403.591796875), (8, 390.5843200683594), (9, 377.07322692871094), (10, 367.6092834472656)]
FL-experiment | INFO flwr 2024-04-23 01:30:47,125 | app.py:227 | app_fit: metrics_distributed_fit {}
FL-experiment | INFO flwr 2024-04-23 01:30:47,125 | app.py:228 | app_fit: metrics_distributed {'accuracy': [(1, 0.25955), (2, 0.35555), (3, 0.42085), (4, 0.45315), (5, 0.491), (6, 0.50815), (7, 0.5356), (8, 0.5538), (9, 0.5701), (10, 0.57975)]}
FL-experiment | INFO flwr 2024-04-23 01:30:47,125 | app.py:229 | app_fit: losses_centralized []
FL-experiment | INFO flwr 2024-04-23 01:30:47,125 | app.py:230 | app_fit: metrics_centralized {}
FL-experiment | DEBUG flwr 2024-04-23 01:30:47,127 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-23 01:30:47,127 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-23 01:30:47,127 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-23 01:30:47,127 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-23 01:30:47,606 | main.py:64 | Done Experiment
FL-experiment | INFO flwr 2024-04-23 01:30:48,093 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=False, IPFS_ON=False, NUM_CLIENTS=2, NUM_ROUNDS=10,
FL-experiment | INFO flwr 2024-04-23 01:30:48,093 | main.py:44 | Start Experiment
FL-experiment | INFO flwr 2024-04-23 01:30:49,822 | server.py:38 | Start Round=1
FL-experiment | INFO flwr 2024-04-23 01:30:49,822 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FL-experiment | INFO flwr 2024-04-23 01:30:49,840 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FL-experiment | INFO flwr 2024-04-23 01:30:49,840 | server.py:89 | Initializing global parameters
FL-experiment | INFO flwr 2024-04-23 01:30:49,840 | server.py:276 | Requesting initial parameters from one random client
FL-experiment | INFO flwr 2024-04-23 01:30:57,580 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-23 01:30:57,585 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-23 01:30:57,593 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-23 01:30:57,601 | server.py:280 | Received initial parameters from one random client
FL-experiment | INFO flwr 2024-04-23 01:30:57,601 | server.py:91 | Evaluating initial parameters
FL-experiment | INFO flwr 2024-04-23 01:30:57,601 | server.py:104 | FL starting
FL-experiment | INFO flwr 2024-04-23 01:30:57,619 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-23 01:30:57,620 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-23 01:30:57,620 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-23 01:30:57,621 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:30:57,621 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-23 01:30:57,623 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:30:57,630 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:31:16,535 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:31:16,800 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:31:16,801 | server.py:236 | fit_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:31:16,801 | server.py:65 | Start Aggregating round=1
FL-experiment | WARNING flwr 2024-04-23 01:31:16,803 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
FL-experiment | DEBUG flwr 2024-04-23 01:31:16,804 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:31:18,836 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:31:18,836 | server.py:105 | Start evaluating fit round=1
FL-experiment | INFO flwr 2024-04-23 01:31:18,836 | server.py:107 | Done Evaluating fit round=1
FL-experiment | DEBUG flwr 2024-04-23 01:31:18,836 | server.py:108 | Round: 1, Aggregated accuracy: {'accuracy': 0.19985}, Aggregated loss: 691.6816101074219, IPFS hash: storage/aggregated_model_5c3d920c-88d5-473e-8e5d-849fe9b96f2b.pkl
FL-experiment | INFO flwr 2024-04-23 01:31:18,836 | server.py:131 | Done Aggregating round=1
FL-experiment | INFO flwr 2024-04-23 01:31:18,836 | server.py:132 | Done Round=1
FL-experiment | INFO flwr 2024-04-23 01:31:18,836 | server.py:134 | Start Round=2
FL-experiment | DEBUG flwr 2024-04-23 01:31:18,836 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:31:18,839 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:31:18,839 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:31:37,744 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:31:37,976 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:31:37,978 | server.py:236 | fit_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:31:37,978 | server.py:65 | Start Aggregating round=2
FL-experiment | DEBUG flwr 2024-04-23 01:31:37,981 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:31:40,009 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:31:40,009 | server.py:105 | Start evaluating fit round=2
FL-experiment | INFO flwr 2024-04-23 01:31:40,009 | server.py:107 | Done Evaluating fit round=2
FL-experiment | DEBUG flwr 2024-04-23 01:31:40,009 | server.py:108 | Round: 2, Aggregated accuracy: {'accuracy': 0.29315}, Aggregated loss: 607.0978393554688, IPFS hash: storage/aggregated_model_fcf11288-edb7-4659-9812-37288da11a75.pkl
FL-experiment | INFO flwr 2024-04-23 01:31:40,009 | server.py:131 | Done Aggregating round=2
FL-experiment | INFO flwr 2024-04-23 01:31:40,009 | server.py:132 | Done Round=2
FL-experiment | INFO flwr 2024-04-23 01:31:40,009 | server.py:134 | Start Round=3
FL-experiment | DEBUG flwr 2024-04-23 01:31:40,009 | server.py:222 | fit_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:31:40,011 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:31:40,012 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:31:58,935 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:31:59,127 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:31:59,128 | server.py:236 | fit_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:31:59,129 | server.py:65 | Start Aggregating round=3
FL-experiment | DEBUG flwr 2024-04-23 01:31:59,131 | server.py:173 | evaluate_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:32:01,160 | server.py:187 | evaluate_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:32:01,160 | server.py:105 | Start evaluating fit round=3
FL-experiment | INFO flwr 2024-04-23 01:32:01,160 | server.py:107 | Done Evaluating fit round=3
FL-experiment | DEBUG flwr 2024-04-23 01:32:01,160 | server.py:108 | Round: 3, Aggregated accuracy: {'accuracy': 0.3896}, Aggregated loss: 529.5321350097656, IPFS hash: storage/aggregated_model_03d37520-6a83-47bd-b0c7-04cd43cb5371.pkl
FL-experiment | INFO flwr 2024-04-23 01:32:01,160 | server.py:131 | Done Aggregating round=3
FL-experiment | INFO flwr 2024-04-23 01:32:01,160 | server.py:132 | Done Round=3
FL-experiment | INFO flwr 2024-04-23 01:32:01,160 | server.py:134 | Start Round=4
FL-experiment | DEBUG flwr 2024-04-23 01:32:01,160 | server.py:222 | fit_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:32:01,162 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:32:01,163 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:32:20,058 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:32:20,230 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:32:20,231 | server.py:236 | fit_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:32:20,231 | server.py:65 | Start Aggregating round=4
FL-experiment | DEBUG flwr 2024-04-23 01:32:20,234 | server.py:173 | evaluate_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:32:22,302 | server.py:187 | evaluate_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:32:22,302 | server.py:105 | Start evaluating fit round=4
FL-experiment | INFO flwr 2024-04-23 01:32:22,302 | server.py:107 | Done Evaluating fit round=4
FL-experiment | DEBUG flwr 2024-04-23 01:32:22,302 | server.py:108 | Round: 4, Aggregated accuracy: {'accuracy': 0.43265}, Aggregated loss: 487.5311584472656, IPFS hash: storage/aggregated_model_2df9847e-63bb-4f3d-afc1-94b57fca47d3.pkl
FL-experiment | INFO flwr 2024-04-23 01:32:22,302 | server.py:131 | Done Aggregating round=4
FL-experiment | INFO flwr 2024-04-23 01:32:22,302 | server.py:132 | Done Round=4
FL-experiment | INFO flwr 2024-04-23 01:32:22,302 | server.py:134 | Start Round=5
FL-experiment | DEBUG flwr 2024-04-23 01:32:22,302 | server.py:222 | fit_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:32:22,304 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:32:22,305 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:32:41,095 | client.py:149 | Done Training client=1
